,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
77,Tamil Nadu Teacher Education University,world rank  7308,"Gangai Amman Koil Street, Karapakkam
Chennai
600 005 Tamil Nadu
India",+91 (44) 2844 7304,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
78,Tamil Nadu Veterinary and Animal Sciences University,world rank  7414,"Madhavaram Milk Colony
Chennai
600 051 Tamil Nadu
India",+91 (44) 2555 1584,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
79,Tamil University,world rank  9459,"Vakai Valakam, Trichy Road
Thanjavur
613 010 Tamil Nadu
India",+91 (4362) 227 413,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
80,Tamkang University,world rank  814,"No. 151, Yingzhuan Road, Tamsui District
New Taipei City
25137 New Taipei
Taiwan",+886 (2) 2621 5656,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,"Foundation for Cooperation in Higher Education of Taiwan (FICHET)
Association of Private Universities and Colleges (APUC)
Asia-Pacific Association for International Education (APAIE)
Association of International Educators (NAFSA)
Open Education Consortium (OEC)
European Union Centre in Taiwan (EUTW)
International Association of Universities (IAU)
Excellent Long-Established University Consortium of Taiwan (ELECT)","Tamkang University
|
College of Liberal Arts College of Science College of Engineering College of Business College of Management College of Foreign Languages and Literatures College of Education College of Entrepreneurial Development College of Global Research and Development College of Community Development","['library', 'housing', 'sports facilities', 'financial aid']"
81,Tampereen yliopisto,world rank  289,"Kalevantie 4
Tampere
33014 Pirkanmaa
Finland",+358 (294) 5211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Tampereen yliopisto
|
Faculty of Information Technology and Communication Sciences Faculty of Management and Business Faculty of Education and Culture Faculty of Medicine and Health Technology Faculty of Built Environment Faculty of Engineering and Natural Sciences Faculty of Social Sciences","['library', 'sports facilities']"
82,Tangshan College,world rank  9093,"Tangshan
Hebei
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
83,Tangshan Normal University,world rank  7059,"Tangshan
063000 Hebei
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
84,Tansian University,world rank  11634,"Enugu - Onitsha Road
Umunya
Anambra
Nigeria",+234 (816) 2541 666,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Tansian University
|
Faculty of Natural and Applied Sciences Faculty of Management and Social Sciences Faculty of Arts and Humanities","['library', 'housing', 'sports facilities']"
85,Tanta University,world rank  3278,"El-Geish Street
Tanta
31111 Gharbia
Egypt",+20 (40) 331 7928,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Supreme Council of Universities (SCU)
Federation of the Universities of the Islamic World (FUIW)","Tanta University
|
Faculty of Medicine Faculty of Dentistry Faculty of Pharmacy Faculty of Science Faculty of Nursing Faculty of Engineering Faculty of Commerce Faculty of Arts Faculty of Law Faculty of Education Faculty of Specific Education Faculty of Physical Education Faculty of Agriculture Nursing Institute","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
86,Tantia University,world rank  10983,"Near Riico Bus Stand, Hanuman Garh Road
Sri Ganganagar
335 002 Rajasthan
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
87,Tapee University,world rank  11524,"8/151 Soi Srivichai, Tambol Makhamteai, Muang
Surat Thani
Surat Thani
Thailand",+66 (77) 204 431-2,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Tapee University
|
Faculty of Science and Technology Faculty of Business Administration Faculty of Accountancy Faculty of Law Faculty of Liberal Arts",['Not reported']
88,Taraba State University,world rank  9220,"Jalingo
Taraba
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Taraba State University
|
Faculty of Engineering Faculty of Education Faculty of Agriculture Faculty of Science Faculty of Art and Social Sciences",['library']
89,Taras Shevchenko National University of Kyiv,world rank  1651,"Volodymyrska Street, 64/13
Kyiv
01601 Kiev Oblast
Ukraine",+380 (44) 239 3333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Taras Shevchenko National University of Kyiv
|
Faculty of Chemistry Faculty of Cybernetics Faculty of Geography Faculty of Geology Faculty of Economics Faculty of History Faculty of Law Faculty of Mechanics and Mathematics Faculty of Philosophy Faculty of Physics Faculty of Radiophysics Faculty of Psychology Faculty of Sociology Preparation Faculty Institute of Biology Institute of Philology Institute of Journalism Institute of International Relations Military Institute","['library', 'housing', 'sports facilities', 'financial aid']"
90,Taraz Innovative-Humanitarian University,world rank  9508,"st. Zheltoksan, ?69B
Taraz
Jambyl Region
Kazakhstan",+7 (7262) 50-13-55,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
91,Taraz State University,world rank  7532,"Tole bi str., 60
Taraz
080000 Jambyl Region
Kazakhstan",+7 (7262) 45 36 64,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
92,Tarbiat Modares University,world rank  1950,"Jalale-Ale-Ahmad and Chamran Highways
Tehran
14117-13116 Tehran
Iran",+98 (21) 8800 9720,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
93,Tarim University,world rank  8914,"Alar
Xinjiang
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
