,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
80,Nantong University,world rank  3889,"9 Seyuan Road
Nantong
226019 Jiangsu
China",+86 (513) 8501 2131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
81,Nanya Institute of Technology,world rank  8282,"No. 414, Section 3, Jhongshan East Road, Zhongli District
Taoyuan City
32091 Taoyuan
Taiwan",+886 (3) 436 1070,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Nanya Institute of Technology
|
College of Business and Management College of Design College of Engineering College of Human Ecology",['Not reported']
82,Nanyang Academy of Fine Arts,world rank  5411,"80 Bencoolen Street
Singapore
189655
Singapore",+65 6512 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
83,Nanyang Institute of Technology,world rank  7177,"Nanyang
Henan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
84,Nanyang Normal University,world rank  9340,"1638 Wolong Road
Nanyang
473061 Henan
China",+86 (377) 6351 3640,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
85,Nanyang Technological University,world rank  142,"50 Nanyang Avenue
Singapore
639798
Singapore",+65 6791 1744,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
ASEAN University Network (AUN)","Nanyang Technological University
|
College of Engineering College of Science Nanyang Business School College of Humanities, Arts and Social Sciences National Institute of Education S Rajaratnam School of International Studies Lee Kong Chian School of Medicine Earth Observatory of Singapore","['library', 'housing', 'sports facilities', 'financial aid']"
86,Nanzan University,world rank  2253,"18 Yamazato-cho Showa-ku
Nagoya
466-8673 Aichi
Japan",+81 (52) 832 3111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,"International Federation of Catholic Universities (IFCU)
Association of Christian Universities and Colleges in Asia (ACUCA)","Nanzan University
|
Faculty of Humanities Faculty of Foreign Studies Faculty of Economics Faculty of Business Administration Faculty of Law Faculty of Policy Studies Faculty of Mathematical Sciences and Information Engineering Graduate School of Humanities Graduate School International Area Studies Graduate School Economics Graduate School Business Administration Nanzan School of Law Graduate School Policy Studies Graduate School Mathematical Sciences and Information Engineering","['library', 'housing', 'sports facilities', 'financial aid']"
87,Nara Institute of Science and Technology,world rank  2243,"Ikoma
Nara
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
88,Nara Medical University,world rank  3991,"840 Shijo-cho
Kashihara
634-8521 Nara
Japan",+81 (744) 22 3051,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
89,Nara Prefectual University,world rank  8636,"Nara
Nara
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
90,Nara University,world rank  5970,"1500 Misasagi-cho
Nara
631-8502 Nara
Japan",+81 (742) 44 1251,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
91,Nara University of Education,world rank  4400,"Takabatake
Nara
630-8528 Nara
Japan",+81 (742) 27 9108,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
92,Nara Women's University,world rank  3219,"Kita-uoya Nishi-machi
Nara
630-8506 Nara
Japan",+81 (742) 20 3747,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
93,Naragakuen University,world rank  7615,"3-12-1 Tatsunokita
Sango
636-8503 Nara
Japan",+81 (745) 737 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
94,Narendra Dev University of Agriculture and Technology,world rank  10864,"Kumarganj
Faizabad
224 229 Uttar Pradesh
India",+91 (5270) 262 161,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
95,Naresuan University,world rank  1445,"Phitsanulok-Nakhon Sawan Road, Muang
Phitsanulok
65000 Phitsanulok
Thailand",+66 (55) 961 647,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Southeast Asian Institutions of Higher Learning (ASAIHL),"Naresuan University
|
Faculty of Medicine Faculty of Dentistry Faculty of Allied Health Sciences Faculty of Pharmaceutical Sciences Faculty of Medical Science College of Health Systems Management Faculty of Nursing Faculty of Public Health Faculty of Agriculture, Nature Resources and Environment Faculty of Architecture Faculty of Engineering Faculty of Science School of Renewable Energy and Smart Grid Technology School of Logistics and Supply Chain The Institute for Fundamental Study Faculty of Law Faculty of Education Naresuan University International College Faculty of Humanities Faculty of Social Sciences Faculty of Business, Economics and Communications Naresuan University International College College of ASEAN Community Studies Naresuan University Secondary Demonstration School","['library', 'sports facilities']"
96,Naropa University,world rank  1873,"2130 Arapahoe Avenue
Boulder
80302-6697 Colorado
United States",+1 (303) 444 0202,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Council of Independent Colleges (CIC),['Not reported']
97,Narsee Monjee Institute of Management and Higher Studies,world rank  1157,"V L Mehta Road, Vile Parle (W)
Mumbai
400 056 Maharashtra
India",+91 (22) 4219 9999,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Distance Education Bureau (DEB),"Narsee Monjee Institute of Management and Higher Studies
|
School of Business Management Mukesh Patel School of Technology Management and Engineering School of Pharmacy and Technology Management School of Distance Learning School of Architecture School of Science School of Commerce","['library', 'housing', 'sports facilities', 'distant learning']"
